On%20what%20day%20did%20Germany%20invade%20Poland%3F,September%201%2C%201939
America%27s%20Strategic%20Defense%20System%20during%20the%20Cold%20War%20was%20nicknamed%20after%20this%20famous%20movie.,Star%20Wars
In%20the%20year%201900%2C%20what%20were%20the%20most%20popular%20first%20names%20given%20to%20boy%20and%20girl%20babies%20born%20in%20the%20United%20States%3F,John%20and%20Mary
Who%20invented%20the%20%22Flying%20Shuttle%22%20in%201738%3B%20one%20of%20the%20key%20developments%20in%20the%20industrialization%20of%20weaving%3F,John%20Kay
Who%20is%20attributed%20credit%20for%20recording%20the%20epic%20poem%20The%20Odyssey%3F,Homer
Abraham%20Lincoln%20was%20the%20first%20U.S.%20President%20to%20be%20born%20outside%20the%20borders%20of%20the%20thirteen%20original%20states.%20,True
Who%20assassinated%20President%20James%20A.%20Garfield%3F,Charles%20Guiteau
In%20World%20War%20II%2C%20Hawker%20Typhoons%20served%20in%20the%20Pacific%20theater.,False
What%20is%20the%20name%20of%20the%20Boeing%20B-29%20that%20dropped%20the%20%27Little%20Boy%27%20atomic%20bomb%20on%20Hiroshima%3F,Enola%20Gay
The%20Panama%20Canal%20was%20finished%20under%20the%20administration%20of%20which%20U.S.%20president%3F,Woodrow%20Wilson
When%20Christopher%20Columbus%20sailed%20to%20America%2C%20what%20was%20the%20first%20region%20he%20arrived%20in%3F,The%20Bahamas%20Archipelago
In%201961%2C%20an%20American%20B-52%20aircraft%20crashed%20and%20nearly%20detonated%20two%204mt%20nuclear%20bombs%20over%20which%20US%20city%3F,Goldsboro%2C%20North%20Carolina
In%20what%20year%20was%20the%20famous%2045%20foot%20tall%20Hollywood%20sign%20first%20erected%3F,1923
What%20was%20the%20name%20commonly%20given%20to%20the%20ancient%20trade%20routes%20that%20connected%20the%20East%20and%20West%20of%20Eurasia%3F,Silk%20Road
What%20does%20the%20United%20States%20of%20America%20celebrate%20during%20the%204th%20of%20July%3F,The%20signing%20of%20the%20Declaration%20of%20Independence
What%20year%20did%20Australia%20become%20a%20federation%3F,1901
In%20what%20year%20did%20Texas%20secede%20from%20Mexico%3F,1836
During%20the%20Winter%20War%2C%20the%20amount%20of%20Soviet%20Union%20soliders%20that%20died%20or%20went%20missing%20was%20five%20times%20more%20than%20Finland%27s.,True
Against%20which%20country%20did%20the%20Dutch%20Republic%20fight%20the%20Eighty%20Years%27%20War%3F,Spain
One%20of%20the%20deadliest%20pandemics%2C%20the%20%22Spanish%20Flu%22%2C%20killed%20off%20what%20percentage%20of%20the%20human%20world%20population%20at%20the%20time%3F,3%20to%206%20percent
What%20event%20marked%20the%20start%20of%20World%20War%20II%3F,Invasion%20of%20Poland%20%281939%29
What%20is%20the%20name%20of%20the%20ship%20which%20was%20only%20a%20few%20miles%20away%20from%20the%20RMS%20Titanic%20when%20it%20struck%20an%20iceberg%20on%20April%2014%2C%201912%3F,Californian
Which%20one%20of%20these%20was%20not%20a%20beach%20landing%20site%20in%20the%20Invasion%20of%20Normandy%3F,Silver
In%201939%2C%20Britain%20and%20France%20declared%20war%20on%20Germany%20after%20it%20invaded%20which%20country%3F,Poland
When%20did%20Spanish%20Peninsular%20War%20start%3F,1808
Who%20was%20the%20first%20Chancellor%20of%20a%20united%20Germany%20in%201871%3F%20,Otto%20Von%20Bismark
Adolf%20Hitler%20was%20accepted%20into%20the%20Vienna%20Academy%20of%20Fine%20Arts.,False
Franz%20Joseph%20I%20was%20the%20last%20emperor%20of%20Austria.,False
The%20M41%20Walker%20Bulldog%20remains%20in%20service%20in%20some%20countries%20to%20this%20day.,True
Which%20of%20the%20following%20is%20not%20in%20the%20Indo-European%20language%20family%3F,Finnish
Bohdan%20Khmelnytsky%20was%20which%20of%20the%20following%3F,Leader%20of%20the%20Ukrainian%20Cossacks
Which%20modern%20country%20is%20known%20as%20%22The%20Graveyard%20of%20Empires%22%3F,Afghanistan
When%20did%20O%2C%20Canada%20officially%20become%20the%20national%20anthem%3F,1980
King%20Henry%20VIII%20was%20the%20second%20monarch%20of%20which%20European%20royal%20house%3F,Tudor
What%20disease%20crippled%20President%20Franklin%20D.%20Roosevelt%20and%20led%20him%20to%20help%20the%20nation%20find%20a%20cure%3F%20,Polio
In%20what%20year%20did%20the%20North%20American%20Video%20Game%20Crash%20occur%3F,1983
The%20original%20Roman%20alphabet%20lacked%20the%20following%20letters%20EXCEPT%3A,X
When%20did%20construction%20of%20the%20Suez%20Canal%20finish%3F,1869
These%20two%20countries%20held%20a%20commonwealth%20from%20the%2016th%20to%2018th%20century.,Poland%20and%20Lithuania
The%20United%20States%20Department%20of%20Homeland%20Security%20was%20formed%20in%20response%20to%20the%20September%2011th%20attacks.,True
When%20did%20the%20French%20Revolution%20begin%3F,1789
Which%20WWII%20tank%20ace%20is%20credited%20with%20having%20destroyed%20the%20most%20tanks%3F,Kurt%20Knispel
Which%20of%20the%20following%20is%20NOT%20classified%20as%20a%20Semetic%20language%3F,Sumerian
What%20was%20Napoleon%20Bonaparte%27s%20name%20before%20he%20changed%20it%3F,Napoleone%20di%20Buonaparte
In%20World%20War%20I%2C%20what%20was%20the%20name%20of%20the%20alliance%20of%20Germany%2C%20Austria-Hungary%2C%20the%20Ottoman%20Empire%2C%20and%20Bulgaria%3F,The%20Central%20Powers
When%20did%20the%20United%20States%20formally%20declare%20war%20on%20Japan%2C%20entering%20World%20War%20II%3F,December%208%2C%201941
What%20were%20the%20first%20states%20to%20break%20away%20from%20Yugoslavia%3F,Slovenia%2C%20Croatia
Which%20is%20the%20hull%20NO.%20of%20the%20Fletcher%20class%20destroyer%20Fletcher%3F,DD-445
Which%20country%20gifted%20the%20Statue%20of%20Liberty%20to%20the%20United%20States%20of%20America%3F,France
The%20United%20States%20of%20America%20declared%20their%20independence%20from%20the%20British%20Empire%20on%20July%204th%2C%201776.,True
When%20did%20Norway%20become%20free%20from%20Sweden%3F,1905
How%20long%20did%20the%20Warsaw%20Uprising%20during%20World%20War%20II%20last%3F,63%20Days
Which%20country%20had%20an%20%22Orange%20Revolution%22%20between%202004%20and%202005%3F,Ukraine
Which%20of%20the%20following%20Physicists%20aided%20Nazi%20Germany%20in%20their%20production%20of%20a%20nuclear%20weapon%3F,Werner%20Heisenberg
Who%20was%20the%20first%20American%20in%20space%3F,Alan%20Shephard
The%20fraudelent%20doctor%20John%20R.%20Brinkley%20acummulated%20great%20fame%20and%20wealth%20in%20the%20early%201900s%20offering%20what%20service%3F,Goat%20testicles%20transplant
The%20Korean%20War%20started%20in%20what%20year%3F,1950
What%20is%20the%20name%20of%20the%20US%20Navy%20spy%20ship%20which%20was%20attacked%20and%20captured%20by%20North%20Korean%20forces%20in%201968%3F,USS%20Pueblo
Which%20of%20these%20countries%20was%20NOT%20a%20part%20of%20the%20Soviet%20Union%3F,Afghanistan
United%20States%20President%20John%20F.%20Kennedy%20was%20assassinated%20during%20his%20presidential%20motorcade%20in%20Atlanta%2C%20Georgia%20on%20November%2022nd%2C%201963.,False
Which%20of%20these%20positions%20did%20the%20astronomer%20and%20physicist%20Isaac%20Newton%20not%20hold%3F,Surveyor%20to%20the%20City%20of%20London
When%20did%20Norway%20get%20its%20constitution%3F,1814
What%20was%20the%20unofficial%20name%20for%20Germany%20between%201919%20and%201933%3F,Weimar%20Republic
Who%20was%20the%20only%20US%20President%20to%20be%20elected%20four%20times%3F,Franklin%20Roosevelt
During%20the%20Wars%20of%20the%20Roses%20%281455%20-%201487%29%20which%20Englishman%20was%20dubbed%20%22the%20Kingmaker%22%3F,Richard%20Neville
Which%20dictator%20killed%20the%20most%20people%3F,Mao%20Zedong
After%20the%201516%20Battle%20of%20Marj%20Dabiq%2C%20the%20Ottoman%20Empire%20took%20control%20of%20Jerusalem%20from%20which%20sultanate%3F,Mamluk
Which%20American%20civilization%20is%20the%20source%20of%20the%20belief%20that%20the%20world%20would%20end%20or%20drastically%20change%20on%20December%2021st%2C%202012%3F,The%20Mayans
Who%20was%20the%20first%20president%20of%20the%20United%20States%3F,George%20Washington
Which%20of%20these%201900s%20tanks%20were%20designed%20and%20built%20BEFORE%20the%20others%3F,Renault%20FT
On%20which%20day%20did%20the%20attempted%20coup%20d%27etat%20of%201991%20in%20the%20Soviet%20Union%20begin%3F,August%2019
What%20year%20is%20considered%20to%20be%20the%20year%20that%20the%20British%20Empire%20ended%3F,1997
Where%20and%20when%20was%20the%20first%20cardboard%20box%20made%20for%20industrial%20use%3F,England%2C%201817
What%20did%20the%20abbreviation%20%22RMS%22%20stand%20for%20in%20the%20RMS%20Titanic%20in%201912%3F,Royal%20Mail%20Ship
What%20year%20did%20World%20War%20I%20begin%3F,1914
Which%20country%20did%20the%20Eureka%20Rebellion%2C%20an%201856%20battle%20against%20colonial%20rule%2C%20take%20place%20in%3F,Australia
The%20USS%20Missouri%20%28BB-63%29%20last%20served%20in%20the%20Korean%20War.,False
The%20ontological%20argument%20for%20the%20proof%20of%20God%27s%20existence%20is%20first%20attributed%20to%20whom%3F,Anselm%20of%20Canterbury
What%20historical%20event%20was%20Tchaikovsky%27s%201812%20Overture%20referencing%3F,The%20Napoleonic%20Wars
After%20his%20loss%20at%20the%20Battle%20of%20Waterloo%2C%20Napoleon%20Bonaparte%20was%20exiled%20to%20which%20island%3F,St.%20Helena
Who%20was%20the%20last%20Roman%20emperor%20in%20the%20Year%20of%20Four%20Emperors%20%2869%20AD%29%3F,Vespasian
Which%20of%20the%20following%20Assyrian%20kings%20did%20NOT%20rule%20during%20the%20Neo-Assyrian%20Empire%3F,Shamshi-Adad%20III
Who%20was%20the%20first%20president%20born%20in%20the%20independent%20United%20States%3F,Martin%20Van%20Buren
When%20was%20Google%20founded%3F,September%204%2C%201998
The%20Battle%20of%20the%20Somme%20in%20World%20War%20I%20took%20place%20in%20which%20country%3F,France
The%20United%20States%20Army%20Air%20Corps%20became%20the%20United%20States%20Air%20Force%20on%20what%20date%3F,September%2018%2C%201947
Which%20of%20these%20theoretical%20phycisists%20first%20predicted%20the%20existence%20of%20antimatter%3F,Paul%20Dirac
What%20is%20the%20bloodiest%20event%20in%20United%20States%20history%2C%20in%20terms%20of%20casualties%3F,Battle%20of%20Antietam
Which%20of%20the%20following%20countries%20was%20the%20first%20to%20send%20an%20object%20into%20space%3F,Germany
In%20what%20year%20was%20the%20last%20natural%20case%20of%20smallpox%20documented%3F,1977
Brezhnev%20was%20the%205th%20leader%20of%20the%20USSR.,True
What%20was%20the%20transfer%20of%20disease%2C%20crops%2C%20and%20people%20across%20the%20Atlantic%20shortly%20after%20the%20discovery%20of%20the%20Americas%20called%3F,The%20Columbian%20Exchange
Who%20discovered%20Penicillin%3F,Alexander%20Flemming
In%20which%20years%20did%20the%20Battle%20of%20Gallipoli%20take%20place%3F,1915%20-%201916
During%20the%20Spanish%20Civil%20War%20%281936%29%2C%20Francisco%20Franco%20fought%20for%20which%20political%20faction%3F,Nationalist%20Spain
Which%20of%20the%20following%20African%20countries%20was%20most%20successful%20in%20resisting%20colonization%3F,Ethiopia
Who%20is%20the%20creator%20of%20the%20soft%20drink%2C%20Dr.%20Pepper%3F,Charles%20Alderton
The%20Spitfire%20originated%20from%20a%20racing%20plane.,True
Which%20naval%20battle%20was%20considered%20the%20turning%20point%20of%20the%20Pacific%20Ocean%20Theater%20during%20World%20War%202%3F,Battle%20of%20Midway
What%20was%20the%20name%20of%20the%20chemical%20that%20was%20dropped%20on%20Vietnam%20during%20the%20Vietnam%20war%3F,Agent%20Orange
What%20was%20the%20aim%20of%20the%20%22Umbrella%20Revolution%22%20in%20Hong%20Kong%20in%202014%3F,Genuine%20universal%20suffrage
Adolf%20Hitler%20was%20tried%20at%20the%20Nuremberg%20trials.,False
The%20Thirty%20Years%20War%20ended%20with%20which%20treaty%3F,Peace%20of%20Westphalia
How%20many%20manned%20moon%20landings%20have%20there%20been%3F,6
In%20what%20year%20was%20the%20video%20game%20company%20Electronic%20Arts%20founded%3F,1982
On%20which%20day%20did%20ARPANET%20suffer%20a%204%20hour%20long%20network%20crash%3F,October%2027%2C%201980
The%20creator%20of%20the%20Enigma%20Cypher%20and%20Machine%20was%20of%20what%20nationality%3F,German
When%20did%20the%20Battle%20of%20the%20Somme%20begin%3F,July%201st%2C%201916
What%20was%20the%20code%20name%20for%20the%20German%20invasion%20of%20the%20Soviet%20Union%20in%20WW2%3F,Operation%20Barbarossa
What%20was%20the%20name%20of%20the%20German%20offensive%20operation%20in%20October%201941%20to%20take%20Moscow%20before%20winter%3F,Operation%20Typhoon
How%20old%20was%20Adolf%20Hitler%20when%20he%20died%3F,56
Who%20was%20the%20Prime%20Minister%20of%20the%20United%20Kingdom%20for%20most%20of%20World%20War%20II%3F,Winston%20Churchill
In%20which%20year%20did%20the%20First%20World%20War%20begin%3F,1914
In%20what%20year%20did%20the%20First%20World%20War%20end%3F,1918
List%20the%20following%20Iranic%20empires%20in%20chronological%20order%3A,Median%2C%20Achaemenid%2C%20Parthian%2C%20Sassanid
Which%20of%20the%20following%20was%20not%20one%20of%20Joseph%20Stalin%27s%20ten%20blows%20during%20World%20War%20II%3F,Vistula-Oder%20Offensive
Which%20Las%20Vegas%20casino%20was%20originally%20constructed%20and%20operated%20by%20mobster%20Bugsy%20Siegel%3F,The%20Flamingo
The%20Battle%20of%20Trafalgar%20took%20place%20on%20October%2023rd%2C%201805,False
Which%20U.S.%20president%20was%20said%20to%20have%20been%20too%20honest%20to%20lie%20to%20his%20father%20about%20chopping%20down%20a%20cherry%20tree%3F,George%20Washington
What%20was%20the%20name%20of%20the%20spy%20ring%20that%20helped%20the%20United%20States%20win%20the%20Revolutionary%20War%3F,Culper%20Ring
When%20was%20the%20United%20States%20National%20Security%20Agency%20established%3F,November%204%2C%201952
During%20which%20American%20Civil%20War%20campaign%20did%20Union%20troops%20dig%20a%20tunnel%20beneath%20Confederate%20troops%20to%20detonate%20explosives%20underneath%20them%3F,Siege%20of%20Petersburg
The%20collapse%20of%20the%20Soviet%20Union%20took%20place%20in%20which%20year%3F,1991
When%20was%20the%20People%27s%20Republic%20of%20China%20founded%3F,October%201%2C%201949
If%20you%20grab%20the%20bladed%20end%20of%20a%20longsword%20in%20a%20specific%20way%2C%20you%20will%20not%20cut%20yourself.,True
Which%20U.S.%20president%20took%20part%20in%20the%20Potsdam%20Conference%2C%20where%20the%20Allies%20reached%20a%20peace%20settlement%20with%20Germany%3F,Harry%20S.%20Truman
What%20year%20was%20Canada%20founded%20in%3F,1867
How%20old%20was%20Lyndon%20B.%20Johnson%20when%20he%20assumed%20the%20role%20of%20President%20of%20the%20United%20States%3F,55
How%20was%20Socrates%20executed%3F,Poison
What%20happened%20on%20June%206%2C%201944%3F,D-Day
What%20was%20found%20in%201946%20by%20two%20young%20shepards%20near%20a%20cave%3F,Dead%20Sea%20Scrolls
Who%20was%20among%20those%20killed%20in%20the%202010%20Smolensk%2C%20Russia%20plane%20crash%20tragedy%3F,The%20Polish%20President
The%20Second%20Boer%20War%20in%201899%20was%20fought%20where%3F,South%20Africa
Which%20Nation%20DID%20NOT%20have%20a%20Colony%20in%20Modern-day%20America%3F,Portugal
The%20Battle%20of%20Hastings%20was%20fought%20in%20which%20year%3F,1066
The%20United%20States%20was%20a%20member%20of%20the%20League%20of%20Nations.,False
Which%20Apollo%20mission%20was%20the%20last%20one%20in%20NASA%27s%20Apollo%20program%3F,Apollo%2017
The%20crown%20of%20the%20Empire%20State%20Building%20was%20originally%20built%20for%20what%20purpose%3F,Airship%20Dock
What%20was%20the%20real%20name%20of%20the%20Albanian%20national%20leader%20Skanderbeg%3F,Gjergj%20Kastrioti
Japan%20was%20part%20of%20the%20Allied%20Powers%20during%20World%20War%20I.,True
Which%20of%20these%20founding%20fathers%20of%20the%20United%20States%20of%20America%20later%20became%20president%3F,James%20Monroe
What%20is%20the%20historical%20name%20of%20Sri%20Lanka%3F,Ceylon
During%20what%20war%20did%20the%20%22Cuban%20Missile%20Crisis%22%20occur%3F,Cold%20War
The%20ancient%20city%20of%20Chich%C3%A9n%20Itz%C3%A1%20was%20built%20by%20which%20civilization%3F,Mayans
Adolf%20Hitler%20was%20born%20on%20which%20date%3F,April%2020%2C%201889
What%20was%20William%20Frederick%20Cody%20better%20known%20as%3F,Buffalo%20Bill
Which%20of%20these%20countries%20was%20sea%20charted%20in%201500%20by%20the%20Portuguese%20maritime%20explorations%3F,Brazil
Which%20one%20of%20these%20tanks%20was%20designed%20and%20operated%20by%20the%20United%20Kingdom%3F,Tog%20II
Which%20of%20the%20following%20ancient%20peoples%20was%20NOT%20classified%20as%20Hellenic%20%28Greek%29%3F,Illyrians
Which%20of%20his%20six%20wives%20was%20Henry%20VIII%20married%20to%20the%20longest%3F,Catherine%20of%20Aragon
Which%20infamous%20European%20traitor%20was%20known%20as%20%22the%20last%20person%20to%20enter%20Parliament%20with%20honest%20intentions%22%3F,Guy%20Fawkes
Who%20was%20the%20leader%20of%20the%20Communist%20Party%20of%20Yugoslavia%20%3F,Josip%20Broz%20Tito
In%20which%20year%20did%20the%20Tokyo%20Subway%20Sarin%20Attack%20occur%3F,1995
How%20many%20years%20did%20the%20Hundred%20Years%27%20War%20last%3F,116
When%20did%20Canada%20leave%20the%20confederation%20to%20become%20their%20own%20nation%3F,July%201st%2C%201867
