All%20of%20the%20following%20programs%20are%20classified%20as%20raster%20graphics%20editors%20EXCEPT%3A,Inkscape
Who%20is%20the%20original%20author%20of%20the%20realtime%20physics%20engine%20called%20PhysX%3F,NovodeX
Which%20internet%20company%20began%20life%20as%20an%20online%20bookstore%20called%20%27Cadabra%27%3F,Amazon
Ada%20Lovelace%20is%20often%20considered%20the%20first%20computer%20programmer.,True
Linus%20Sebastian%20is%20the%20creator%20of%20the%20Linux%20kernel%2C%20which%20went%20on%20to%20be%20used%20in%20Linux%2C%20Android%2C%20and%20Chrome%20OS.,False
The%20Harvard%20architecture%20for%20micro-controllers%20added%20which%20additional%20bus%3F,Instruction
What%20is%20the%20codename%20of%20the%20eighth%20generation%20Intel%20Core%20micro-architecture%20launched%20in%20October%202017%3F,Coffee%20Lake
What%20was%20the%20name%20of%20the%20security%20vulnerability%20found%20in%20Bash%20in%202014%3F,Shellshock
In%20CSS%2C%20which%20of%20these%20values%20CANNOT%20be%20used%20with%20the%20%22position%22%20property%3F,center
What%20is%20the%20main%20CPU%20is%20the%20Sega%20Mega%20Drive%20%2F%20Sega%20Genesis%3F,Motorola%2068000
%22Windows%20NT%22%20is%20a%20monolithic%20kernel.,False
Which%20of%20these%20is%20not%20a%20layer%20in%20the%20OSI%20model%20for%20data%20communications%3F,Connection%20Layer
All%20program%20codes%20have%20to%20be%20compiled%20into%20an%20executable%20file%20in%20order%20to%20be%20run.%20This%20file%20can%20then%20be%20executed%20on%20any%20machine.,False
What%20does%20GHz%20stand%20for%3F,Gigahertz
Lenovo%20acquired%20IBM%27s%20personal%20computer%20division%2C%20including%20the%20ThinkPad%20line%20of%20laptops%20and%20tablets%2C%20in%20what%20year%3F,2005
What%20does%20the%20computer%20software%20acronym%20JVM%20stand%20for%3F,Java%20Virtual%20Machine
AMD%20created%20the%20first%20consumer%2064-bit%20processor.,True
Which%20of%20the%20following%20is%20the%20oldest%20of%20these%20computers%20by%20release%20date%3F,TRS-80
Which%20of%20these%20programming%20languages%20is%20a%20low-level%20language%3F,Assembly
The%20Windows%20ME%20operating%20system%20was%20released%20in%20the%20year%202000.,True
In%20programming%2C%20the%20ternary%20operator%20is%20mostly%20defined%20with%20what%20symbol%28s%29%3F,%3F%3A
Approximately%20how%20many%20Apple%20I%20personal%20computers%20were%20created%3F,200
To%20bypass%20US%20Munitions%20Export%20Laws%2C%20the%20creator%20of%20the%20PGP%20published%20all%20the%20source%20code%20in%20book%20form.%20,True
What%20does%20the%20%27S%27%20in%20the%20RSA%20encryption%20algorithm%20stand%20for%3F,Shamir
Which%20kind%20of%20algorithm%20is%20Ron%20Rivest%20not%20famous%20for%20creating%3F,Secret%20sharing%20scheme
In%20computing%20terms%2C%20typically%20what%20does%20CLI%20stand%20for%3F,Command%20Line%20Interface
RAM%20stands%20for%20Random%20Access%20Memory.,True
Generally%2C%20which%20component%20of%20a%20computer%20draws%20the%20most%20power%3F,Video%20Card
Which%20data%20structure%20does%20FILO%20apply%20to%3F,Stack
Which%20programming%20language%20shares%20its%20name%20with%20an%20island%20in%20Indonesia%3F,Java
The%20Python%20programming%20language%20gets%20its%20name%20from%20the%20British%20comedy%20group%20%22Monty%20Python.%22,True
The%20numbering%20system%20with%20a%20radix%20of%2016%20is%20more%20commonly%20referred%20to%20as%20,Hexidecimal
The%20first%20computer%20bug%20was%20formed%20by%20faulty%20wires.,False
What%20is%20the%20name%20of%20the%20process%20that%20sends%20one%20qubit%20of%20information%20using%20two%20bits%20of%20classical%20information%3F,Quantum%20Teleportation
In%20web%20design%2C%20what%20does%20CSS%20stand%20for%3F,Cascading%20Style%20Sheet
MacOS%20is%20based%20on%20Linux.,False
What%20does%20%22LCD%22%20stand%20for%3F,Liquid%20Crystal%20Display
In%20computing%2C%20what%20does%20MIDI%20stand%20for%3F,Musical%20Instrument%20Digital%20Interface
What%20does%20the%20%22MP%22%20stand%20for%20in%20MP3%3F,Moving%20Picture
What%20is%20the%20name%20given%20to%20layer%204%20of%20the%20Open%20Systems%20Interconnection%20%28ISO%29%20model%3F,Transport
The%20acronym%20%22RIP%22%20stands%20for%20which%20of%20these%3F,Routing%20Information%20Protocol
On%20which%20computer%20hardware%20device%20is%20the%20BIOS%20chip%20located%3F,Motherboard
Dutch%20computer%20scientist%20Mark%20Overmars%20is%20known%20for%20creating%20which%20game%20development%20engine%3F,Game%20Maker
The%20C%20programming%20language%20was%20created%20by%20this%20American%20computer%20scientist.%20,Dennis%20Ritchie
The%20first%20dual-core%20CPU%20was%20the%20Intel%20Pentium%20D.,False
The%20internet%20domain%20.fm%20is%20the%20country-code%20top-level%20domain%20for%20which%20Pacific%20Ocean%20island%20nation%3F,Micronesia
How%20many%20cores%20does%20the%20Intel%20i7-6950X%20have%3F,10
The%20programming%20language%20%27Swift%27%20was%20created%20to%20replace%20what%20other%20programming%20language%3F,Objective-C
Which%20computer%20language%20would%20you%20associate%20Django%20framework%20with%3F,Python
Which%20of%20these%20is%20not%20a%20key%20value%20of%20Agile%20software%20development%3F,Comprehensive%20documentation
Whistler%20was%20the%20codename%20of%20this%20Microsoft%20Operating%20System.,Windows%20XP
Linux%20was%20first%20created%20as%20an%20alternative%20to%20Windows%20XP.,False
What%20is%20the%20most%20preferred%20image%20format%20used%20for%20logos%20in%20the%20Wikimedia%20database%3F,.svg
The%20very%20first%20recorded%20computer%20%22bug%22%20was%20a%20moth%20found%20inside%20a%20Harvard%20Mark%20II%20computer.,True
The%20teapot%20often%20seen%20in%20many%203D%20modeling%20applications%20is%20called%20what%3F,Utah%20Teapot
The%20open%20source%20program%20Redis%20is%20a%20relational%20database%20server.,False
The%20NVidia%20GTX%201080%20gets%20its%20name%20because%20it%20can%20only%20render%20at%20a%201920x1080%20screen%20resolution.,False
In%20any%20programming%20language%2C%20what%20is%20the%20most%20common%20way%20to%20iterate%20through%20an%20array%3F,%27For%27%20loops
How%20many%20bits%20make%20up%20the%20significand%20portion%20of%20a%20single%20precision%20floating%20point%20number%3F,23
Which%20of%20these%20names%20was%20an%20actual%20codename%20for%20a%20cancelled%20Microsoft%20project%3F,Neptune
According%20to%20DeMorgan%27s%20Theorem%2C%20the%20Boolean%20expression%20%28AB%29%27%20is%20equivalent%20to%3A,A%27%20%2B%20B%27
.rs%20is%20the%20top-level%20domain%20for%20what%20country%3F,Serbia
Which%20of%20these%20people%20was%20NOT%20a%20founder%20of%20Apple%20Inc%3F,Jonathan%20Ive
What%20did%20the%20name%20of%20the%20Tor%20Anonymity%20Network%20orignially%20stand%20for%3F,The%20Onion%20Router
What%20is%20the%20name%20of%20the%20default%20theme%20that%20is%20installed%20with%20Windows%20XP%3F,Luna
In%20HTML%2C%20which%20non-standard%20tag%20used%20to%20be%20be%20used%20to%20make%20elements%20scroll%20across%20the%20viewport%3F,%3Cmarquee%3E%3C%2Fmarquee%3E
FLAC%20stands%20for%20%22Free%20Lossless%20Audio%20Condenser%22%27,False
In%20programming%2C%20what%20do%20you%20call%20functions%20with%20the%20same%20name%20but%20different%20implementations%3F,Overloading
Who%20invented%20the%20%22Spanning%20Tree%20Protocol%22%3F,Radia%20Perlman
DHCP%20stands%20for%20Dynamic%20Host%20Configuration%20Port.,False
What%20major%20programming%20language%20does%20Unreal%20Engine%204%20use%3F,C%2B%2B
The%20T-Mobile%20Sidekick%20smartphone%20is%20a%20re-branded%20version%20of%20the%20Danger%20Hiptop.,True
Which%20RAID%20array%20type%20is%20associated%20with%20data%20mirroring%3F,RAID%201
What%20amount%20of%20bits%20commonly%20equals%20one%20byte%3F,8
How%20many%20Hz%20does%20the%20video%20standard%20PAL%20support%3F,50
Pointers%20were%20not%20used%20in%20the%20original%20C%20programming%20language%3B%20they%20were%20added%20later%20on%20in%20C%2B%2B.,False
Unix%20Time%20is%20defined%20as%20the%20number%20of%20seconds%20that%20have%20elapsed%20since%20when%3F,Midnight%2C%20January%201%2C%201970
Which%20programming%20language%20was%20developed%20by%20Sun%20Microsystems%20in%201995%3F,Java
Which%20of%20these%20was%20the%20name%20of%20a%20bug%20found%20in%20April%202014%20in%20the%20publicly%20available%20OpenSSL%20cryptography%20library%3F,Heartbleed
What%20internet%20protocol%20was%20documented%20in%20RFC%201459%3F,IRC
How%20many%20values%20can%20a%20single%20byte%20represent%3F,256
.at%20is%20the%20top-level%20domain%20for%20what%20country%3F,Austria
In%20the%20server%20hosting%20industry%20IaaS%20stands%20for...,Infrastructure%20as%20a%20Service
The%20Windows%207%20operating%20system%20has%20six%20main%20editions.,True
On%20which%20day%20did%20the%20World%20Wide%20Web%20go%20online%3F,December%2020%2C%201990
In%20most%20programming%20languages%2C%20the%20operator%20%2B%2B%20is%20equivalent%20to%20the%20statement%20%22%2B%3D%201%22.,True
The%20HTML5%20standard%20was%20published%20in%202014.,True
What%20does%20RAID%20stand%20for%3F,Redundant%20Array%20of%20Independent%20Disks
The%20common%20software-programming%20acronym%20%22I18N%22%20comes%20from%20the%20term%20%22Interlocalization%22.,False
What%20does%20CPU%20stand%20for%3F,Central%20Processing%20Unit
What%20is%20the%20code%20name%20for%20the%20mobile%20operating%20system%20Android%207.0%3F,Nougat
In%20the%20programming%20language%20Java%2C%20which%20of%20these%20keywords%20would%20you%20put%20on%20a%20variable%20to%20make%20sure%20it%20doesn%27t%20get%20modified%3F,Final
What%20type%20of%20sound%20chip%20does%20the%20Super%20Nintendo%20Entertainment%20System%20%28SNES%29%20have%3F,ADPCM%20Sampler
Which%20of%20the%20following%20languages%20is%20used%20as%20a%20scripting%20language%20in%20the%20Unity%203D%20game%20engine%3F,C%23
This%20mobile%20OS%20held%20the%20largest%20market%20share%20in%202012.,iOS
It%27s%20not%20possible%20to%20format%20a%20write-protected%20DVD-R%20Hard%20Disk.,True
How%20fast%20is%20USB%203.1%20Gen%202%20theoretically%3F,10%20Gb%2Fs
Moore%27s%20law%20originally%20stated%20that%20the%20number%20of%20transistors%20on%20a%20microprocessor%20chip%20would%20double%20every...,Year
What%20is%20known%20as%20%22the%20brain%22%20of%20the%20Computer%3F,Central%20Processing%20Unit
Which%20one%20of%20these%20is%20not%20an%20official%20development%20name%20for%20a%20Ubuntu%20release%3F,Mystic%20Mansion
A%20Boolean%20value%20of%20%220%22%20represents%20which%20of%20these%20words%3F,False
The%20last%20Windows%20operating%20system%20to%20be%20based%20on%20the%20Windows%209x%20kernel%20was%20Windows%2098.,False
What%20five%20letter%20word%20is%20the%20motto%20of%20the%20IBM%20Computer%20company%3F,Think
What%20was%20the%20first%20Android%20version%20specifically%20optimized%20for%20tablets%3F,Honeycomb
Android%20versions%20are%20named%20in%20alphabetical%20order.,True
Who%20is%20the%20founder%20of%20Palantir%3F,Peter%20Thiel
According%20to%20the%20International%20System%20of%20Units%2C%20how%20many%20bytes%20are%20in%20a%20kilobyte%20of%20RAM%3F,1000
What%20does%20the%20International%20System%20of%20Quantities%20refer%201024%20bytes%20as%3F,Kibibyte
On%20Twitter%2C%20what%20was%20the%20original%20character%20limit%20for%20a%20Tweet%3F,140
What%20port%20does%20HTTP%20run%20on%3F,80
What%20does%20the%20term%20GPU%20stand%20for%3F,Graphics%20Processing%20Unit
Which%20of%20the%20following%20computer%20components%20can%20be%20built%20using%20only%20NAND%20gates%3F,ALU
What%20does%20the%20term%20MIME%20stand%20for%2C%20in%20regards%20to%20computing%3F,Multipurpose%20Internet%20Mail%20Extensions
In%20computing%2C%20what%20does%20LAN%20stand%20for%3F,Local%20Area%20Network
Which%20coding%20language%20was%20the%20%231%20programming%20language%20in%20terms%20of%20usage%20on%20GitHub%20in%202015%3F,JavaScript
Early%20RAM%20was%20directly%20seated%20onto%20the%20motherboard%20and%20could%20not%20be%20easily%20removed.,True
What%20was%20the%20first%20company%20to%20use%20the%20term%20%22Golden%20Master%22%3F,Apple
The%20IBM%20PC%20used%20an%20Intel%208008%20microprocessor%20clocked%20at%204.77%20MHz%20and%208%20kilobytes%20of%20memory.,False
What%20does%20AD%20stand%20for%20in%20relation%20to%20Windows%20Operating%20Systems%3F%20,Active%20Directory
Which%20of%20the%20following%20is%20a%20personal%20computer%20made%20by%20the%20Japanese%20company%20Fujitsu%3F,FM-7
How%20many%20bytes%20are%20in%20a%20single%20Kibibyte%3F,1024
When%20Gmail%20first%20launched%2C%20how%20much%20storage%20did%20it%20provide%20for%20your%20email%3F,1GB
While%20Apple%20was%20formed%20in%20California%2C%20in%20which%20western%20state%20was%20Microsoft%20founded%3F,New%20Mexico
What%20does%20the%20Prt%20Sc%20button%20do%3F,Captures%20what%27s%20on%20the%20screen%20and%20copies%20it%20to%20your%20clipboard
How%20many%20kilobytes%20in%20one%20gigabyte%20%28in%20decimal%29%3F,1000000
Laserjet%20and%20inkjet%20printers%20are%20both%20examples%20of%20what%20type%20of%20printer%3F,Non-impact%20printer
If%20you%20were%20to%20code%20software%20in%20this%20language%20you%27d%20only%20be%20able%20to%20type%200%27s%20and%201%27s.,Binary
In%20the%20programming%20language%20%22Python%22%2C%20which%20of%20these%20statements%20would%20display%20the%20string%20%22Hello%20World%22%20correctly%3F,print%28%22Hello%20World%22%29
What%20language%20does%20Node.js%20use%3F,JavaScript
Nvidia%27s%20headquarters%20are%20based%20in%20which%20Silicon%20Valley%20city%3F,Santa%20Clara
In%20%22Hexadecimal%22%2C%20what%20color%20would%20be%20displayed%20from%20the%20color%20code%3F%20%22%2300FF00%22%3F,Green
Released%20in%202001%2C%20the%20first%20edition%20of%20Apple%27s%20Mac%20OS%20X%20operating%20system%20%28version%2010.0%29%20was%20given%20what%20animal%20code%20name%3F,Cheetah
When%20was%20the%20programming%20language%20%22C%23%22%20released%3F,2000
Which%20of%20these%20Cherry%20MX%20mechanical%20keyboard%20switches%20is%20both%20tactile%20and%20clicky%3F,Cherry%20MX%20Blue
HTML%20is%20what%20type%20of%20language%3F,Markup%20Language
The%20computer%20OEM%20manufacturer%20Clevo%2C%20known%20for%20its%20Sager%20notebook%20line%2C%20is%20based%20in%20which%20country%3F,Taiwan
Time%20on%20Computers%20is%20measured%20via%20the%20EPOX%20System.,False
%22HTML%22%20stands%20for%20Hypertext%20Markup%20Language.,True
Which%20operating%20system%20was%20released%20first%3F,Mac%20OS
The%20logo%20for%20Snapchat%20is%20a%20Bell.,False
What%20was%20the%20name%20of%20the%20first%20Bulgarian%20personal%20computer%3F,IMKO-1
The%20name%20of%20technology%20company%20HP%20stands%20for%20what%3F,Hewlett-Packard
What%20was%20the%20first%20commerically%20available%20computer%20processor%3F,Intel%204004
How%20long%20is%20an%20IPv6%20address%3F,128%20bits
What%20is%20the%20domain%20name%20for%20the%20country%20Tuvalu%3F,.tv
Which%20of%20these%20is%20the%20name%20for%20the%20failed%20key%20escrow%20device%20introduced%20by%20the%20National%20Security%20Agency%20in%201993%3F,Clipper%20Chip
What%20vulnerability%20ranked%20%231%20on%20the%20OWASP%20Top%2010%20in%202013%3F,Injection%20
The%20series%20of%20the%20Intel%20HD%20graphics%20generation%20succeeding%20that%20of%20the%205000%20and%206000%20series%20%28Broadwell%29%20is%20called%3A,HD%20Graphics%20500
What%20is%20the%20correct%20term%20for%20the%20metal%20object%20in%20between%20the%20CPU%20and%20the%20CPU%20fan%20within%20a%20computer%20system%3F,Heat%20Sink
Which%20computer%20hardware%20device%20provides%20an%20interface%20for%20all%20other%20connected%20devices%20to%20communicate%3F,Motherboard
The%20programming%20language%20%22Python%22%20is%20based%20off%20a%20modified%20version%20of%20%22JavaScript%22.,False
America%20Online%20%28AOL%29%20started%20out%20as%20which%20of%20these%20online%20service%20providers%3F,Quantum%20Link
What%20was%20the%20name%20given%20to%20Android%204.3%3F,Jelly%20Bean
What%20is%20the%20number%20of%20keys%20on%20a%20standard%20Windows%20Keyboard%3F,104
When%20did%20the%20online%20streaming%20service%20%22Mixer%22%20launch%3F,2016
Linus%20Torvalds%20created%20Linux%20and%20Git.,True
What%20does%20LTS%20stand%20for%20in%20the%20software%20market%3F,Long%20Term%20Support
Which%20company%20was%20established%20on%20April%201st%2C%201976%20by%20Steve%20Jobs%2C%20Steve%20Wozniak%20and%20Ronald%20Wayne%3F,Apple
What%20does%20the%20acronym%20CDN%20stand%20for%20in%20terms%20of%20networking%3F,Content%20Delivery%20Network
